,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
415603,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Bingen,KLICKITAT,KLICKITAT,WA,1.0,213596.0,45.0,42.0,23.0,N,121.0,27.0,23.0,W,,,3000213596.0,213596.0,,,Y,Directional,,,,3000834858.0,834858.0,FX,,15.0,,2267.0,,MHz.,,3001382478.0,1382478.0,20M0D1D,
416160,3000109039,ELS,WH2XST,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,08/01/2021 00:00:00,08/01/2023 00:00:00,,2021-05-05 08:40:25,G,Unknown,A,Active,C,Corporation,B,Business,"Global Spectrum Management, M/C 1K-105",Seattle,WA,98124-2207,,,Colin Thornsberry,Spectrum Management Analyst,"Global Spectrum Management, M/C 1K-105",,Seattle,WA,98124-2207,XX,,,,,,,,,St Charles,ST CHARLES,ST CHARLES,MO,1.0,233099.0,38.0,48.0,48.0,N,90.0,28.0,22.0,W,,,3000233099.0,233099.0,,,N,Non-Directional,,,,3000899408.0,899408.0,MO,,3.0,,2269.5,,MHz.,,3001493972.0,1493972.0,6M60F1D,
416236,3000108278,ELS,WR9XML,,22588826.0,Kratos Defense and Security Solutions Inc.,,XC,Experimental Contract,Experimental,Experimental,04/20/2021 00:00:00,07/01/2021 00:00:00,,2021-04-20 15:58:45,G,Unknown,A,Active,@,Unknown,B,Business,"Bill Asiano, 12515 Academy Ridge View",Colorado Springs,CO,80921,,,Taylor Roche,Chief Engineer,Bill Asiano,12515 Academy Ridge View,Colorado Springs,CO,80921,XX,,,,,,,,,Tyndall Field AFB,,,FL,111.0,231148.0,30.0,1.0,47.0,N,85.0,32.0,29.0,W,,,3000231148.0,231148.0,,,Y,Directional,,28.0,,3000891797.0,891797.0,MO,,134.9,,2285.5,,MHz.,0.01,3001479959.0,1479959.0,466KG1D,
416269,3000105808,ELS,WR9XMV,,1583483.0,The Boeing Company,,XT,Experimental Testing,Experimental,Experimental,01/22/2021 00:00:00,07/02/2021 00:00:00,,2021-01-22 14:54:34,G,Unknown,A,Active,@,Unknown,B,Business,"Global Spectrum Management - Daniel McNe, 5300 International Blvd M/C 7817-2202",North Charleston,SC,29418,,,DANIEL MCNEIL,Frequency Manager,Global Spectrum Management - Daniel McNeil,5300 International Blvd M/C 7817-2202,North Charleston,SC,29418,XX,,,,,,,,,Cape Canaveral,BREVARD,BREVARD,FL,1.0,224471.0,28.0,35.0,0.0,N,80.0,34.0,58.0,W,,,3000224471.0,224471.0,,,N,Non-Directional,,,,3000870914.0,870914.0,FX,,26.12,,2203.2,,MHz.,,3001445310.0,1445310.0,6M16D7W,
416348,3000102025,ELS,WL2XBR,,25655093.0,Umbra Lab,,XD,Experimental Developmental,Experimental,Experimental,02/09/2021 16:09:37,08/01/2025 00:00:00,,2021-02-09 16:09:37,G,Unknown,A,Active,C,Corporation,B,Business,"Alexander Potter, 133 E De La Guerra St. #39",Santa Barbara,CA,93101,,,Alexander Potter,Sr. Spacecraft Systems Enginee,,,,,,US,,,,,,,,,NONGEOSTATIONARY,,,SP,,215117.0,,,,N,,,,W,,,3000215117.0,215117.0,,,Y,Directional,,,R,3000842012.0,842012.0,MO,,80.0,,2253.5,2254.5,MHz.,,3001397378.0,1397378.0,100KG7D,
416350,3000106036,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,01/07/2021 00:00:00,07/03/2021 00:00:00,,2021-01-07 11:52:01,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,225193.0,,,,N,,,,W,,,3000225193.0,225193.0,,,N,Non-Directional,,,,3000872626.0,872626.0,MO,,9.4,,2232.5,,MHz.,0.00023,3001449174.0,1449174.0,4M14F1D,
416494,3000107397,ELS,WR9XUX,,8658098.0,Raytheon Company (Missiles and Defense - M),,XT,Experimental Testing,Experimental,Experimental,04/01/2021 00:00:00,10/01/2021 00:00:00,,2021-03-30 09:09:09,G,Unknown,A,Active,@,Unknown,B,Business,"Jim Ortega, 1151 E. Hermans Road, Bldg M02",Tucson,AZ,85756,,,Anne Cortez,Counsel,,,,,,,,,,,,,,,White Sands Missile,SIERRA,SIERRA,NM,115.0,228641.0,33.0,21.0,50.0,N,106.0,25.0,34.0,W,,,3000228641.0,228641.0,,,N,Non-Directional,,,,3000883565.0,883565.0,MO,,0.5,,2260.0,,MHz.,,3001468145.0,1468145.0,20M8F7D,
424432,3000107533,ELS,WP9XLD,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,04/11/2021 00:00:00,10/11/2021 00:00:00,,2021-03-16 09:37:23,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1  Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1  Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,Boca Chica,CAMERON,CAMERON,TX,2.0,228937.0,25.0,59.0,50.0,N,97.0,9.0,25.0,W,,,3000228937.0,228937.0,,,N,Non-Directional,,,,3000884260.0,884260.0,MO,,23.2,,2232.5,,MHz.,0.00023,3001469500.0,1469500.0,5M00G1D,
424558,3000108234,ELS,WR9XUS,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,05/14/2021 00:00:00,04/08/2021 14:54:54,,2021-04-08 14:54:54,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Lexington,RICHLAND,RICHLAND,OH,3.86,231022.0,40.0,41.0,21.0,N,82.0,38.0,11.0,W,,,3000231022.0,231022.0,,,N,Non-Directional,,,,3000891250.0,891250.0,MO,,100.0,,2250.0,2258.0,MHz.,0.002,3001479279.0,1479279.0,8M00D7W,
424749,3000107187,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,03/07/2021 00:00:00,09/07/2021 00:00:00,,2021-03-02 10:49:03,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,228131.0,,,,N,,,,W,,,3000228131.0,228131.0,,,N,Non-Directional,,,,3000882286.0,882286.0,MO,,9.6,,2272.5,,MHz.,0.00023,3001465241.0,1465241.0,4M14F1D,
424822,3000106613,ELS,WR9XLP,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,01/27/2021 00:00:00,01/21/2021 09:54:47,,2021-01-21 09:54:47,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Daytona Beach,VOLUSIA,VOLUSIA,FL,5.75,226647.0,29.0,11.0,8.0,N,81.0,4.0,10.0,W,,,3000226647.0,226647.0,,,N,Non-Directional,,,,3000877490.0,877490.0,MO,,100.0,,2250.0,2258.0,MHz.,0.002,3001458154.0,1458154.0,8M00D7W,
432441,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Bingen,,,WA,200.0,213606.0,45.0,42.0,23.0,N,121.0,27.0,23.0,W,,,3000213606.0,213606.0,,,Y,Directional,,,,3000834902.0,834902.0,MO,,15.0,,2295.0,,MHz.,,3001382607.0,1382607.0,10M0D1D,
432932,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,Stafford,,,CT,3.0,227362.0,41.0,57.0,22.0,N,72.0,19.0,12.0,W,,,3000227362.0,227362.0,,,N,Non-Directional,,,,3000880372.0,880372.0,MO,,250.0,,2270.0,2280.0,MHz.,,3001461981.0,1461981.0,8M00D7W,
432933,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,New Weston,,,OH,3.0,227364.0,40.0,19.0,9.0,N,84.0,38.0,3.0,W,,,3000227364.0,227364.0,,,N,Non-Directional,,,,3000880398.0,880398.0,MO,,250.0,,2240.0,2250.0,MHz.,,3001462004.0,1462004.0,8M00D7W,
433036,3000104036,ELS,WJ2XNZ,,28285377.0,Space Explorations Technologies,,XC,Experimental Contract,Experimental,Experimental,02/10/2021 00:00:00,10/01/2022 00:00:00,,2021-02-10 17:11:17,G,Unknown,A,Active,C,Corporation,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,,,,,,XX,,,,,,,,,Cape Canaveral AFS,BREVARD,BREVARD,FL,0.1,220661.0,28.0,28.0,11.0,N,80.0,34.0,44.0,W,,,3000220661.0,220661.0,,,N,Non-Directional,,,,3000860633.0,860633.0,MO,,39.0,,2203.2,,MHz.,0.001,3001427352.0,1427352.0,4M20G1D,
433080,3000108287,ELS,WR9XVO,,25532714.0,CNC TECHNOLOGIES,,XT,Experimental Testing,Experimental,Experimental,04/16/2021 00:00:00,10/13/2021 00:00:00,,2021-04-15 14:50:46,G,Unknown,A,Active,@,Unknown,B,Business,"JAMES HYMAN, 4890 VANDERBILT ST",Ontario,CA,91761,,,Richard Hibbeler,"Manager, FCC Licensing Group",,,,,,,,,,,,,,,Decatur,WISE,WISE,TX,26.0,231161.0,33.0,15.0,13.0,N,97.0,34.0,58.0,W,,,3000231161.0,231161.0,,,Y,Directional,,40.0,,3000892259.0,892259.0,FX,,50.119,,2266.0,,MHz.,0.001,3001480555.0,1480555.0,8M00D7F,
433190,3000108868,ELS,WK2XEZ,,26673301.0,Astra Space Inc.,,XC,Experimental Contract,Experimental,Experimental,05/10/2021 00:00:00,05/10/2023 00:00:00,,2021-05-10 07:53:57,G,Unknown,A,Active,C,Corporation,B,Business,"Ethan Pease, 1900 Skyhawk Street",Alameda,CA,94501,,,Jacob Portukalian,Senior Engineer,Ethan Pease,1900 Skyhawk Street,Alameda,CA,94501,US,,,,,,,,,Alameda,,,CA,2.0,232662.0,37.0,47.0,8.0,N,122.0,19.0,29.0,W,,,3000232662.0,232662.0,,,N,Non-Directional,,,,3000897338.0,897338.0,MO,,6.31,,2212.68,2217.32,MHz.,2e-05,3001489113.0,1489113.0,4M64F1D,
433191,3000108868,ELS,WK2XEZ,,26673301.0,Astra Space Inc.,,XC,Experimental Contract,Experimental,Experimental,05/10/2021 00:00:00,05/10/2023 00:00:00,,2021-05-10 07:53:57,G,Unknown,A,Active,C,Corporation,B,Business,"Ethan Pease, 1900 Skyhawk Street",Alameda,CA,94501,,,Jacob Portukalian,Senior Engineer,Ethan Pease,1900 Skyhawk Street,Alameda,CA,94501,US,,,,,,,,,Alameda,,,CA,2.0,232662.0,37.0,47.0,8.0,N,122.0,19.0,29.0,W,,,3000232662.0,232662.0,,,N,Non-Directional,,,,3000897337.0,897337.0,MO,,6.31,,2209.84,2212.16,MHz.,2e-05,3001489112.0,1489112.0,2M32F1D,
433234,3000107074,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,03/04/2021 00:00:00,09/04/2021 00:00:00,,2021-02-23 16:53:45,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,227824.0,,,,N,,,,W,,,3000227824.0,227824.0,,,N,Non-Directional,,,,3000881773.0,881773.0,MO,,9.6,,2272.5,,MHz.,0.00023,3001464309.0,1464309.0,4M14F1D,
433314,3000107451,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,04/01/2021 00:00:00,10/01/2021 00:00:00,,2021-03-16 17:06:20,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,228774.0,,,,N,,,,W,,,3000228774.0,228774.0,,,N,Non-Directional,,,,3000883818.0,883818.0,MO,,11.8,,2247.5,,MHz.,0.00023,3001468709.0,1468709.0,4M84F1D,
440707,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Hood River,,,OR,1.0,213597.0,45.0,40.0,18.0,N,121.0,32.0,24.0,W,,,3000213597.0,213597.0,,,Y,Directional,,,,3000834865.0,834865.0,FX,,15.0,,2267.0,,MHz.,,3001382497.0,1382497.0,5M00D1D,
440708,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,Boardman,,,OR,1.0,213598.0,45.0,44.0,54.0,N,119.0,47.0,38.0,W,,,3000213598.0,213598.0,,,Y,Directional,,,,3000834869.0,834869.0,FX,,15.0,,2267.0,,MHz.,,3001382511.0,1382511.0,20M0D1D,
440710,3000101479,ELS,WK2XKX,,6843577.0,Insitu,,XC,Experimental Contract,Experimental,Experimental,03/11/2021 09:27:42,02/01/2022 00:00:00,,2021-03-11 09:27:42,G,Unknown,A,Active,C,Corporation,B,Business,"Ben Schreffler, 118 East Columbia River Way",Bingen,WA,98605,,,Joe Thorsheim,Spectrum Manager,,,,,,XX,,,,,,,,,The Dalles,,,OR,1.0,213607.0,45.0,31.0,1.0,N,121.0,24.0,27.0,W,,,3000213607.0,213607.0,,,Y,Directional,,,,3000834906.0,834906.0,FX,,12.3,,2295.0,,MHz.,,3001382619.0,1382619.0,10M0D1D,
441309,3000108090,ELS,WR9XUC,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/05/2021 00:00:00,04/05/2021 09:25:42,,2021-04-05 09:25:42,E,Unknown,E,Expired,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Lexington,FAYETTE,FAYETTE,KY,2.0,230580.0,38.0,2.0,44.0,N,84.0,36.0,38.0,W,,,3000230580.0,230580.0,,,N,Non-Directional,,,,3000889935.0,889935.0,MO,,100.0,,2272.0,2280.0,MHz.,0.002,3001477194.0,1477194.0,8M00D7W,
441334,3000108163,ELS,WR9XUM,,3865771.0,"3G Wireless, LLC.",,XD,Experimental Developmental,Experimental,Experimental,04/30/2021 00:00:00,09/20/2021 00:00:00,,2021-04-08 14:29:34,G,Unknown,A,Active,@,Unknown,B,Business,"Greg Robinson, 501 McCormick Drive STE. B",Glen Burnie,MD,21061,,,Stephen Tobias,Frequency Coordinator,,,,,,,,,,,,,,,Leeds,SHELBY,SHELBY,AL,3.8,230838.0,33.0,32.0,0.0,N,86.0,36.0,13.0,W,,,3000230838.0,230838.0,,,N,Non-Directional,,,,3000890587.0,890587.0,MO,,100.0,,2272.0,2280.0,MHz.,0.002,3001478162.0,1478162.0,8M00D7W,
441374,3000108287,ELS,WR9XVO,,25532714.0,CNC TECHNOLOGIES,,XT,Experimental Testing,Experimental,Experimental,04/16/2021 00:00:00,10/13/2021 00:00:00,,2021-04-15 14:50:46,G,Unknown,A,Active,@,Unknown,B,Business,"JAMES HYMAN, 4890 VANDERBILT ST",Ontario,CA,91761,,,Richard Hibbeler,"Manager, FCC Licensing Group",,,,,,,,,,,,,,,Decatur,WISE,WISE,TX,26.0,231161.0,33.0,15.0,13.0,N,97.0,34.0,58.0,W,,,3000231161.0,231161.0,,,Y,Directional,,40.0,,3000892255.0,892255.0,FX,,50.119,,2234.0,,MHz.,0.001,3001480551.0,1480551.0,8M00D7F,
441437,3000108631,ELS,WF2XYT,,2149359.0,Lockheed Martin Corporation,,XE,Experimental Export,Experimental,Experimental,05/01/2021 00:00:00,04/01/2023 00:00:00,,2021-04-16 08:58:55,G,Unknown,A,Active,C,Corporation,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Stephen Schober,Engineer,Ryan N. Terry,"2121 Crystal Drive, Suite 100",Arlington,VA,22202,XX,,,,,,,,,Owego,TIOGA,TIOGA,NY,50.0,232013.0,42.0,7.0,26.0,N,76.0,11.0,30.0,W,,,3000232013.0,232013.0,,,N,Non-Directional,,,,3000895452.0,895452.0,FX,,97.0,,2275.0,,MHz.,,3001486034.0,1486034.0,20M0D1D,
441523,3000106185,ELS,WR9XML,,22588826.0,Kratos Defense and Security Solutions Inc.,,XC,Experimental Contract,Experimental,Experimental,01/21/2021 00:00:00,01/21/2021 10:04:40,,2021-01-21 10:04:40,E,Unknown,E,Expired,@,Unknown,B,Business,"Bill Asiano, 12515 Academy Ridge View",Colorado Springs,CO,80921,,,Taylor Roche,Chief Engineer,,,,,,,,,,,,,,,Tyndall Field AFB,,,FL,111.0,225651.0,30.0,1.0,47.0,N,85.0,32.0,29.0,W,,,3000225651.0,225651.0,,,Y,Directional,,28.0,,3000874002.0,874002.0,MO,,134.9,,2267.5,,MHz.,0.01,3001452932.0,1452932.0,466KG1D,
441525,3000106265,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,01/25/2021 00:00:00,07/25/2021 00:00:00,,2021-01-22 16:09:08,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,225795.0,,,,N,,,,W,,,3000225795.0,225795.0,,,N,Non-Directional,,,,3000874363.0,874363.0,MO,,11.8,,2247.5,,MHz.,0.00023,3001453385.0,1453385.0,4M84F1D,
441564,3000107109,ELS,WR9XQG,,24940371.0,"Blue Origin Texas, LLC",,XT,Experimental Testing,Experimental,Experimental,05/01/2021 00:00:00,07/02/2021 00:00:00,,2021-02-22 13:51:42,G,Unknown,A,Active,@,Unknown,B,Business,"Charles Manry, 35961 Hwy 54",Van Horn,TX,79855,,,Charles Manry,FCC Operations Coordinator,Charles Manry,35961 Hwy 54,Van Horn,TX,79855,XX,,,,,,,,,Van Horn,CULBERSON,CULBERSON,TX,8.4,227900.0,31.0,27.0,6.0,N,104.0,45.0,46.0,W,,,3000227900.0,227900.0,,,N,Non-Directional,,,,3000881938.0,881938.0,MO,,5.0,,2247.5,,MHz.,,3001464614.0,1464614.0,5M00D1D,
449628,3000106748,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,02/18/2021 00:00:00,08/18/2021 00:00:00,,2021-02-10 14:06:59,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,227008.0,,,,N,,,,W,,,3000227008.0,227008.0,,,N,Non-Directional,,,,3000879468.0,879468.0,MO,,11.8,,2247.5,,MHz.,0.00023,3001460813.0,1460813.0,4M84F1D,
449632,3000107533,ELS,WP9XLD,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,04/11/2021 00:00:00,10/11/2021 00:00:00,,2021-03-16 09:37:23,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1  Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1  Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,Boca Chica,CAMERON,CAMERON,TX,2.0,228937.0,25.0,59.0,50.0,N,97.0,9.0,25.0,W,,,3000228937.0,228937.0,,,N,Non-Directional,,,,3000884261.0,884261.0,MO,,23.2,,2272.5,,MHz.,0.00023,3001469501.0,1469501.0,4M84F1D,
449671,3000106897,ELS,WR9XMY,,2147817.0,Broadcast Sports International,,XD,Experimental Developmental,Experimental,Experimental,06/10/2021 00:00:00,07/18/2021 00:00:00,,2021-02-08 09:27:18,G,Unknown,A,Active,@,Unknown,B,Business,"Matthew Butler, 7455 Race Road",Hanover,MD,21076,,,Matthew Butler,Frequency Coordinator,,,,,,,,,,,,,,,Indianapolis,,,IN,3.0,227365.0,39.0,49.0,19.0,N,86.0,20.0,27.0,W,,,3000227365.0,227365.0,,,N,Non-Directional,,,,3000880411.0,880411.0,MO,,250.0,,2260.0,2270.0,MHz.,,3001462017.0,1462017.0,8M00D7W,
449855,3000108323,ELS,WG9XHP,,28285377.0,Space Exploration Technologies Corp. (SpaceX),,XT,Experimental Testing,Experimental,Experimental,05/21/2021 00:00:00,11/21/2021 00:00:00,,2021-04-28 16:09:36,G,Unknown,A,Active,@,Unknown,B,Business,"Kristi Key, 1 Rocket Road",Hawthorne,CA,90250,,,Kristi Key,Ground Segment Administrator,Kristi Key,1 Rocket Road,Hawthorne,CA,90250,XX,,,,,,,,,,,,,,231327.0,,,,N,,,,W,,,3000231327.0,231327.0,,,N,Non-Directional,,,,3000892160.0,892160.0,MO,,10.8,,2255.5,,MHz.,0.00023,3001480449.0,1480449.0,4M84F1D,
449908,3000108631,ELS,WF2XYT,,2149359.0,Lockheed Martin Corporation,,XE,Experimental Export,Experimental,Experimental,05/01/2021 00:00:00,04/01/2023 00:00:00,,2021-04-16 08:58:55,G,Unknown,A,Active,C,Corporation,B,Business,"Ryan N. Terry, 2121 Crystal Drive, Suite 100",Arlington,VA,22202,,,Stephen Schober,Engineer,Ryan N. Terry,"2121 Crystal Drive, Suite 100",Arlington,VA,22202,XX,,,,,,,,,Owego,TIOGA,TIOGA,NY,50.0,232013.0,42.0,7.0,26.0,N,76.0,11.0,30.0,W,,,3000232013.0,232013.0,,,N,Non-Directional,,,,3000895450.0,895450.0,FX,,97.0,,2255.0,,MHz.,,3001486032.0,1486032.0,20M0D1D,
449957,3000108868,ELS,WK2XEZ,,26673301.0,Astra Space Inc.,,XC,Experimental Contract,Experimental,Experimental,05/10/2021 00:00:00,05/10/2023 00:00:00,,2021-05-10 07:53:57,G,Unknown,A,Active,C,Corporation,B,Business,"Ethan Pease, 1900 Skyhawk Street",Alameda,CA,94501,,,Jacob Portukalian,Senior Engineer,Ethan Pease,1900 Skyhawk Street,Alameda,CA,94501,US,,,,,,,,,Alameda,,,CA,2.0,232662.0,37.0,47.0,8.0,N,122.0,19.0,29.0,W,,,3000232662.0,232662.0,,,N,Non-Directional,,,,3000897339.0,897339.0,MO,,6.31,,2210.85152,2211.14848,MHz.,2e-05,3001489114.0,1489114.0,297KF1D,
450025,3000107109,ELS,WR9XQG,,24940371.0,"Blue Origin Texas, LLC",,XT,Experimental Testing,Experimental,Experimental,05/01/2021 00:00:00,07/02/2021 00:00:00,,2021-02-22 13:51:42,G,Unknown,A,Active,@,Unknown,B,Business,"Charles Manry, 35961 Hwy 54",Van Horn,TX,79855,,,Charles Manry,FCC Operations Coordinator,Charles Manry,35961 Hwy 54,Van Horn,TX,79855,XX,,,,,,,,,Van Horn,CULBERSON,CULBERSON,TX,8.4,227900.0,31.0,27.0,6.0,N,104.0,45.0,46.0,W,,,3000227900.0,227900.0,,,N,Non-Directional,,,,3000881937.0,881937.0,MO,,5.0,,2202.0,,MHz.,,3001464613.0,1464613.0,4M00D1D,
