,LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
804067,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,L,2001612918.0,1612918.0,FES,,,81.0,8166.585,8233.415,MHz.,,,,,382.8
804068,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,C,2001612918.0,1612918.0,FES,,,81.0,8166.585,8233.415,MHz.,,,,,382.8
804069,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,A,2001612918.0,1612918.0,FES,,,81.0,8166.585,8233.415,MHz.,,,,,382.8
804070,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,R,2001612919.0,1612919.0,FES,,,81.0,8099.585,8166.415,MHz.,,,,,382.8
804071,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,L,2001612919.0,1612919.0,FES,,,81.0,8099.585,8166.415,MHz.,,,,,382.8
804072,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,C,2001612919.0,1612919.0,FES,,,81.0,8099.585,8166.415,MHz.,,,,,382.8
804073,2300428356,IBFS,E990069,1.0,19416940.0,"Denali 20020, LLC",,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,06/24/2009 00:00:00,06/24/2024 00:00:00,12/31/9999 00:00:00,2019-06-11 13:28:08,ATPN,Action Taken Public Notice,A,Active,OTH,Other,O,Other,66 C Teleport Drive,Brewster,WA,98812-,Mr Darryl  White,"Denali 20020, LLC",Mr. Darryl White,,66 C Teleport Drive,,Brewster,WA,98812,USA,,,,,,,,,BREWSTER,OKANOGAN,,WA,,1.0,48.0,8.0,48.8,N,119.0,42.0,4.2,W,,,2001612916.0,1612916.0,NEC,G2573C,,,,,A,2001612919.0,1612919.0,FES,,,81.0,8099.585,8166.415,MHz.,,,,,382.8
813295,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774541.0,2774541.0,FES,,,51.0,8393.9705,8394.0295,MHz.,,,,,215.0
813296,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774541.0,2774541.0,FES,,,51.0,8393.9705,8394.0295,MHz.,,,,,215.0
813297,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774541.0,2774541.0,FES,,,51.0,8393.9705,8394.0295,MHz.,,,,,215.0
813298,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774542.0,2774542.0,FES,,,51.0,8385.94,8386.06,MHz.,,,,,215.0
813299,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774542.0,2774542.0,FES,,,51.0,8385.94,8386.06,MHz.,,,,,215.0
813300,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774542.0,2774542.0,FES,,,51.0,8385.94,8386.06,MHz.,,,,,215.0
813301,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774543.0,2774543.0,FES,,,51.0,8380.0,8380.0,MHz.,,,,,215.0
813302,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774543.0,2774543.0,FES,,,51.0,8380.0,8380.0,MHz.,,,,,215.0
813303,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774543.0,2774543.0,FES,,,51.0,8380.0,8380.0,MHz.,,,,,215.0
813304,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774544.0,2774544.0,FES,,,51.0,8345.968,8346.032,MHz.,,,,,215.0
813305,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774544.0,2774544.0,FES,,,51.0,8345.968,8346.032,MHz.,,,,,215.0
813306,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774544.0,2774544.0,FES,,,51.0,8345.968,8346.032,MHz.,,,,,215.0
813307,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774545.0,2774545.0,FES,,,51.0,8135.0,8285.0,MHz.,,,,,215.0
813308,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774545.0,2774545.0,FES,,,51.0,8135.0,8285.0,MHz.,,,,,215.0
813309,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774545.0,2774545.0,FES,,,51.0,8135.0,8285.0,MHz.,,,,,215.0
813310,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,R,2002774546.0,2774546.0,FES,,,51.0,8030.0,8030.0,MHz.,,,,,215.0
813311,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,L,2002774546.0,2774546.0,FES,,,51.0,8030.0,8030.0,MHz.,,,,,215.0
813312,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774539.0,2774539.0,DATRON/TRANSCO,8300,,,,,C,2002774546.0,2774546.0,FES,,,51.0,8030.0,8030.0,MHz.,,,,,215.0
813355,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,R,2002774561.0,2774561.0,FES,,,53.6,8393.9705,8394.0295,MHz.,,,,,215.0
813356,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,L,2002774561.0,2774561.0,FES,,,53.6,8393.9705,8394.0295,MHz.,,,,,215.0
813357,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,C,2002774561.0,2774561.0,FES,,,53.6,8393.9705,8394.0295,MHz.,,,,,215.0
813358,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,R,2002774562.0,2774562.0,FES,,,53.6,8385.94,8386.06,MHz.,,,,,215.0
813359,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,L,2002774562.0,2774562.0,FES,,,53.6,8385.94,8386.06,MHz.,,,,,215.0
813360,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,C,2002774562.0,2774562.0,FES,,,53.6,8385.94,8386.06,MHz.,,,,,215.0
813361,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,R,2002774563.0,2774563.0,FES,,,53.6,8380.0,8380.0,MHz.,,,,,215.0
813362,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,L,2002774563.0,2774563.0,FES,,,53.6,8380.0,8380.0,MHz.,,,,,215.0
813363,2300450693,IBFS,E950499,1.0,27711787.0,Maxar License Inc.,,FES,Fixed Earth Stations,Satellite Earth Station,Satellite Earth Station,01/26/2021 00:00:00,01/26/2036 00:00:00,12/31/9999 00:00:00,2020-11-05 11:37:05,ATPN,Action Taken Public Notice,A,Active,COR,Corporation,B,Business,1300 W. 120th Avenue,Westminster,CO,80234-,Ms Kristin Kellett,Wiley Rein LLP,Henry Gola,,"1776 K St., NW",,Washington,DC,20006,USA,,,,,,,,,FAIRBANKS,NORTH STAR,,AK,,1.0,64.0,53.0,26.0,N,147.0,31.0,44.0,W,,,2002774540.0,2774540.0,VIASAT,V8X-Y,,,,,C,2002774563.0,2774563.0,FES,,,53.6,8380.0,8380.0,MHz.,,,,,215.0
